total_return,annual_return,max_drawdown,calmar_calc,win_rate,num_trades,param_str
1.2873670761527505,0.7288888528688033,-0.19194768344927127,3.797330813119384,1.0,0,"ATR=10.0 sym=0.95 rf=0.05 S1=(20, 15) dd=0.25"
1.2873670761527505,0.7288888528688033,-0.19194768344927127,3.797330813119384,1.0,0,"ATR=10.0 sym=0.95 rf=0.05 S1=(20, 15) dd=0.99"
1.4262320044232504,0.7976447190073608,-0.21156464624438287,3.7702174402332997,1.0,0,"ATR=10.0 sym=0.25 rf=0.05 S1=(20, 15) dd=0.25"
1.4262320044232504,0.7976447190073608,-0.21156464624438287,3.7702174402332997,1.0,0,"ATR=10.0 sym=0.25 rf=0.05 S1=(20, 15) dd=0.99"
1.38076315242725,0.775282090308687,-0.21038305607875796,3.6850975775276136,0.8,0,"ATR=10.0 sym=0.25 rf=0.1 S1=(20, 15) dd=0.25"
1.38076315242725,0.775282090308687,-0.21038305607875796,3.6850975775276136,0.8,0,"ATR=10.0 sym=0.25 rf=0.1 S1=(20, 15) dd=0.99"
1.3297790883884506,0.7500343603262383,-0.20462783781916805,3.6653583809503583,1.0,0,"ATR=10.0 sym=0.5 rf=0.05 S1=(25, 20) dd=0.25"
1.3297790883884506,0.7500343603262383,-0.20462783781916805,3.6653583809503583,1.0,0,"ATR=10.0 sym=0.5 rf=0.05 S1=(25, 20) dd=0.99"
1.3297790883884506,0.7500343603262383,-0.20462783781916805,3.6653583809503583,1.0,0,"ATR=10.0 sym=0.95 rf=0.05 S1=(25, 20) dd=0.25"
1.3297790883884506,0.7500343603262383,-0.20462783781916805,3.6653583809503583,1.0,0,"ATR=10.0 sym=0.95 rf=0.05 S1=(25, 20) dd=0.99"
1.3996005537401008,0.7845641359275075,-0.21760744626393036,3.60541033589416,0.6666666666666666,0,"ATR=10.0 sym=0.95 rf=0.1 S1=(25, 20) dd=0.25"
1.3996005537401008,0.7845641359275075,-0.21760744626393036,3.60541033589416,0.6666666666666666,0,"ATR=10.0 sym=0.95 rf=0.1 S1=(25, 20) dd=0.99"
1.2503620481452504,0.7103305349892006,-0.24348007770339963,2.9174072133100952,0.5454545454545454,0,"ATR=5.0 sym=0.95 rf=0.05 S1=(20, 15) dd=0.25"
1.2503620481452504,0.7103305349892006,-0.24348007770339963,2.9174072133100952,0.5454545454545454,0,"ATR=5.0 sym=0.95 rf=0.05 S1=(20, 15) dd=0.99"
1.3183180806517756,0.7443331399790878,-0.25805242874620216,2.8844260199199634,0.7,0,"ATR=5.0 sym=0.5 rf=0.1 S1=(20, 15) dd=0.99"
1.2208590645156008,0.6954604833364966,-0.24348007770339963,2.8563342426056164,0.5454545454545454,0,"ATR=5.0 sym=0.5 rf=0.05 S1=(20, 15) dd=0.25"
1.2208590645156008,0.6954604833364966,-0.24348007770339963,2.8563342426056164,0.5454545454545454,0,"ATR=5.0 sym=0.5 rf=0.05 S1=(20, 15) dd=0.99"
1.1225043969149264,0.6453971620302676,-0.24242148235612082,2.662293604335648,0.7,0,"ATR=3.0 sym=0.95 rf=0.1 S1=(20, 15) dd=0.25"
1.1225043969149264,0.6453971620302676,-0.24242148235612082,2.662293604335648,0.7,0,"ATR=3.0 sym=0.95 rf=0.1 S1=(20, 15) dd=0.99"
1.0358996035307766,0.6006610736199072,-0.25453338979749673,2.359851782502032,0.6363636363636364,0,"ATR=3.0 sym=0.95 rf=0.05 S1=(20, 15) dd=0.25"
1.0358996035307766,0.6006610736199072,-0.25453338979749673,2.359851782502032,0.6363636363636364,0,"ATR=3.0 sym=0.95 rf=0.05 S1=(20, 15) dd=0.99"
1.0193439535970006,0.5920364615069098,-0.2544483640164078,2.3267450109002588,0.7,0,"ATR=5.0 sym=0.95 rf=0.1 S1=(20, 15) dd=0.99"
0.9036836893121765,0.5311002137204626,-0.23718469905424477,2.239184128816836,0.5833333333333334,0,"ATR=3.0 sym=0.95 rf=0.1 S1=(10, 5) dd=0.25"
0.9036836893121765,0.5311002137204626,-0.23718469905424477,2.239184128816836,0.5833333333333334,0,"ATR=3.0 sym=0.95 rf=0.1 S1=(10, 5) dd=0.99"
