date,close,signal,strength,reason
2025-10-10,389.1394958496094,hold,0.0,信号不一致(买1/卖0/持2)
2025-10-13,376.54437255859375,hold,0.0,信号不一致(买1/卖1/持1)
2025-10-14,345.69091796875,hold,0.0,信号不一致(买1/卖1/持1)
2025-10-15,353.701416015625,hold,0.0,信号不一致(买1/卖0/持2)
2025-10-16,366.5362243652344,hold,0.0,信号不一致(买1/卖0/持2)
2025-10-17,373.1584167480469,hold,0.0,信号不一致(买1/卖0/持2)
2025-10-20,402.5236511230469,hold,0.0,信号不一致(买1/卖0/持2)
2025-10-21,440.9781494140625,buy,0.35,多数表决看多(2/3票买入)
2025-10-22,443.7748107910156,buy,0.5166666666666667,多数表决看多(3/3票买入)
2025-10-23,440.35888671875,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-10-24,493.41607666015625,buy,0.6,多数表决看多(3/3票买入)
2025-10-27,508.33843994140625,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-10-28,512.3936157226562,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-10-29,520.1044921875,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-10-30,514.1315307617188,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-10-31,472.4508972167969,buy,0.45,多数表决看多(2/3票买入)
2025-11-03,479.4326171875,buy,0.45,多数表决看多(2/3票买入)
2025-11-04,477.2352294921875,buy,0.45,多数表决看多(2/3票买入)
2025-11-05,476.4461669921875,buy,0.45,多数表决看多(2/3票买入)
2025-11-06,496.2926940917969,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-11-07,489.4707336425781,buy,0.35,多数表决看多(2/3票买入)
2025-11-10,489.4208068847656,buy,0.35,多数表决看多(2/3票买入)
2025-11-11,467.4967346191406,hold,0.0,信号不一致(买1/卖0/持2)
2025-11-12,491.1687316894531,buy,0.35,多数表决看多(2/3票买入)
2025-11-13,480.43145751953125,hold,0.0,信号不一致(买1/卖0/持2)
2025-11-14,462.27294921875,hold,0.0,信号不一致(买1/卖0/持2)
2025-11-17,482.62884521484375,hold,0.0,信号不一致(买1/卖0/持2)
2025-11-18,472.35101318359375,hold,0.0,信号不一致(买1/卖0/持2)
2025-11-19,488.0224609375,hold,0.0,信号不一致(买1/卖0/持2)
2025-11-20,491.41845703125,hold,0.0,信号不一致(买1/卖0/持2)
2025-11-21,463.4615478515625,hold,0.0,信号不一致(买1/卖0/持2)
2025-11-24,456.2600402832031,hold,0.0,信号不一致(买1/卖0/持2)
2025-11-25,479.0930480957031,hold,0.0,信号不一致(买1/卖0/持2)
2025-11-26,542.577880859375,buy,0.35,多数表决看多(2/3票买入)
2025-11-27,523.380615234375,buy,0.5166666666666667,多数表决看多(3/3票买入)
2025-11-28,513.891845703125,buy,0.45,多数表决看多(2/3票买入)
2025-12-01,537.3640747070312,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-02,541.359375,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-03,523.1109008789062,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-04,534.8670043945312,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-05,536.4151611328125,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-08,569.3262329101562,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-09,605.28369140625,buy,0.6,多数表决看多(3/3票买入)
2025-12-10,615.2718505859375,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-11,586.1163940429688,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-12,581.3120727539062,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-15,570.1852416992188,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-16,551.1377563476562,buy,0.45,多数表决看多(2/3票买入)
2025-12-17,589.2825927734375,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-18,570.5248413085938,buy,0.35,多数表决看多(2/3票买入)
2025-12-19,571.0242309570312,buy,0.35,多数表决看多(2/3票买入)
2025-12-22,616.7700805664062,buy,0.5166666666666667,多数表决看多(3/3票买入)
2025-12-23,620.2659912109375,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-24,633.650146484375,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-25,639.043701171875,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-26,626.2588500976562,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-29,617.26953125,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-30,631.2529907226562,buy,0.39999999999999997,多数表决看多(3/3票买入)
2025-12-31,609.2789916992188,hold,0.0,信号不一致(买1/卖1/持1)
2026-01-05,622.7730102539062,buy,0.35,多数表决看多(2/3票买入)
2026-01-06,604.5346069335938,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-07,618.8676147460938,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-08,594.7461547851562,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-09,582.5106811523438,hold,0.0,信号不一致(买1/卖1/持1)
2026-01-12,591.270263671875,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-13,585.067626953125,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-14,592.299072265625,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-15,624.28125,buy,0.35,多数表决看多(2/3票买入)
2026-01-16,616.2706909179688,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-19,604.7843017578125,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-20,584.3085327148438,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-21,581.2122192382812,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-22,620.2659912109375,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-23,584.3085327148438,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-26,589.1028442382812,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-27,614.872314453125,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-28,627.2576904296875,buy,0.35,多数表决看多(2/3票买入)
2026-01-29,613.1243896484375,hold,0.0,信号不一致(买1/卖0/持2)
2026-01-30,648.2328491210938,buy,0.5166666666666667,多数表决看多(3/3票买入)
2026-02-02,590.3014526367188,hold,0.0,信号不一致(买1/卖1/持1)
2026-02-03,589.0029907226562,hold,0.0,信号不一致(买1/卖0/持2)
2026-02-04,559.3380737304688,sell,0.6666666666666666,多数表决看空(3/3票卖出)
2026-02-05,561.32568359375,hold,0.0,信号不一致(买0/卖1/持2)
2026-02-06,539.3717041015625,hold,0.0,信号不一致(买0/卖1/持2)
2026-02-09,565.3209838867188,hold,0.0,信号不一致(买0/卖0/持3)
2026-02-10,555.0531616210938,hold,0.0,信号不一致(买0/卖1/持2)
2026-02-11,531.28125,hold,0.0,信号不一致(买0/卖0/持3)
2026-02-12,526.8365478515625,hold,0.0,信号不一致(买0/卖0/持3)
2026-02-13,530.3723754882812,hold,0.0,信号不一致(买0/卖0/持3)
2026-02-24,553.3451538085938,hold,0.0,信号不一致(买0/卖0/持3)
2026-02-25,565.40087890625,hold,0.0,信号不一致(买0/卖0/持3)
2026-02-26,571.5435791015625,hold,0.0,信号不一致(买0/卖0/持3)
2026-02-27,533.3687744140625,hold,0.0,信号不一致(买0/卖1/持2)
2026-03-02,569.9055786132812,hold,0.0,信号不一致(买0/卖0/持3)
2026-03-03,563.133544921875,hold,0.0,信号不一致(买0/卖0/持3)
2026-03-04,538.3629150390625,sell,0.75,多数表决看空(2/3票卖出)
2026-03-05,556.3416137695312,hold,0.0,信号不一致(买0/卖0/持3)
2026-03-06,544.835205078125,hold,0.0,信号不一致(买0/卖0/持3)
2026-03-09,525.3682861328125,hold,0.0,信号不一致(买0/卖1/持2)
2026-03-10,546.3534545898438,hold,0.0,信号不一致(买0/卖0/持3)
2026-03-11,554.0243530273438,hold,0.0,信号不一致(买0/卖0/持3)
2026-03-12,534.1678466796875,hold,0.0,信号不一致(买0/卖0/持3)
2026-03-13,541.3793334960938,hold,0.0,信号不一致(买0/卖0/持3)
2026-03-16,561.0360717773438,hold,0.0,信号不一致(买0/卖0/持3)
2026-03-17,542.358154296875,hold,0.0,信号不一致(买0/卖1/持2)
2026-03-18,579.314453125,hold,0.0,信号不一致(买1/卖0/持2)
2026-03-19,574.5201416015625,hold,0.0,信号不一致(买1/卖0/持2)
2026-03-20,611.276611328125,buy,0.35,多数表决看多(2/3票买入)
2026-03-23,598.9112548828125,buy,0.35,多数表决看多(2/3票买入)
2026-03-24,602.4769897460938,buy,0.35,多数表决看多(2/3票买入)
2026-03-25,627.6572265625,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-03-26,613.4739990234375,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-03-27,597.2931518554688,buy,0.45,多数表决看多(2/3票买入)
2026-03-30,588.3837280273438,buy,0.45,多数表决看多(2/3票买入)
2026-03-31,568.7369384765625,hold,0.0,信号不一致(买1/卖1/持1)
2026-04-01,601.1585693359375,buy,0.45,多数表决看多(2/3票买入)
2026-04-02,581.3120727539062,buy,0.45,多数表决看多(2/3票买入)
2026-04-03,605.8031005859375,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-07,618.7977294921875,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-08,687.3265991210938,buy,0.6,多数表决看多(3/3票买入)
2026-04-09,692.2008666992188,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-10,733.7816772460938,buy,0.6,多数表决看多(3/3票买入)
2026-04-13,737.127685546875,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-14,772.0863037109375,buy,0.6,多数表决看多(3/3票买入)
2026-04-15,779.0580444335938,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-16,808.6530151367188,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-17,849.9940795898438,buy,0.6,多数表决看多(3/3票买入)
2026-04-20,848.9953002929688,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-21,863.8377075195312,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-22,885.572021484375,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-23,895.9397583007812,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-24,885.9415283203125,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-27,856.0170288085938,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-28,824.0248413085938,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-29,845.0,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-04-30,857.5,buy,0.35,多数表决看多(2/3票买入)
2026-05-06,856.0,buy,0.35,多数表决看多(2/3票买入)
2026-05-07,877.469970703125,buy,0.35,多数表决看多(2/3票买入)
2026-05-08,886.0,buy,0.35,多数表决看多(2/3票买入)
2026-05-11,940.1300048828125,buy,0.35,多数表决看多(2/3票买入)
2026-05-12,1017.989990234375,buy,0.7166666666666667,多数表决看多(3/3票买入)
2026-05-13,1049.199951171875,buy,0.6,多数表决看多(3/3票买入)
2026-05-14,1078.0,buy,0.6,多数表决看多(3/3票买入)
2026-05-15,1049.8699951171875,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-05-18,1045.0,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-05-19,1030.0,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-05-20,1037.0,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-05-21,993.3400268554688,hold,0.0,信号不一致(买1/卖1/持1)
2026-05-22,1037.97998046875,buy,0.35,多数表决看多(2/3票买入)
2026-05-25,1093.0,buy,0.35,多数表决看多(2/3票买入)
2026-05-26,1103.0,buy,0.5166666666666667,多数表决看多(3/3票买入)
2026-05-27,1111.3699951171875,buy,0.39999999999999997,多数表决看多(3/3票买入)
2026-05-28,1197.989990234375,buy,0.6,多数表决看多(3/3票买入)
2026-05-29,1161.1600341796875,buy,0.39999999999999997,多数表决看多(3/3票买入)
