date,nav,cash,position_value,close,drawdown,peak,dd,daily_ret,month
2026-05-20,3406816.0836400003,2385366.0836400003,1021450.0,164.75,0.14621999500101596,3990273.9156371485,0.14621999500101596,0.0030118365300686456,2026-05
2026-05-21,3243304.1086000004,3243304.1086000004,0.0,138.6999969482422,0.1866959177911709,3990273.9156371485,0.18719762673682902,-0.04799553924416611,2026-05
2026-05-22,3243304.1086000004,3243304.1086000004,0.0,138.8300018310547,0.18719762673682902,3990273.9156371485,0.18719762673682902,0.0,2026-05
2026-05-25,3242994.5834800005,2275728.5834800005,967266.0,166.60000610351562,0.18719762673682902,3990273.9156371485,0.18727519662965944,-9.543512098642015e-05,2026-05
2026-05-26,3173368.1331600007,3173368.1331600007,0.0,155.1300048828125,,3990273.9156371485,0.20472423691913594,-0.02146980160703349,2026-05
2026-05-27,3173368.1331600007,3173368.1331600007,0.0,148.0,,3990273.9156371485,0.20472423691913594,0.0,2026-05
2026-05-28,3173368.1331600007,3173368.1331600007,0.0,147.8000030517578,,3990273.9156371485,0.20472423691913594,0.0,2026-05
2026-05-29,3173368.1331600007,3173368.1331600007,0.0,142.16000366210938,,3990273.9156371485,0.20472423691913594,0.0,2026-05
2026-06-01,3173368.1331600007,3173368.1331600007,0.0,125.52999877929688,,3990273.9156371485,0.20472423691913594,0.0,2026-06
2026-06-02,3173368.1331600007,3173368.1331600007,0.0,126.5,,3990273.9156371485,0.20472423691913594,0.0,2026-06
2026-06-03,3173368.1331600007,3173368.1331600007,0.0,130.1699981689453,,3990273.9156371485,0.20472423691913594,0.0,2026-06
2026-06-04,3173368.1331600007,3173368.1331600007,0.0,132.00999450683594,,3990273.9156371485,0.20472423691913594,0.0,2026-06
2026-06-05,3173368.1331600007,3173368.1331600007,0.0,126.0,,3990273.9156371485,0.20472423691913594,0.0,2026-06
2026-06-08,3173368.1331600007,3173368.1331600007,0.0,118.5,,3990273.9156371485,0.20472423691913594,0.0,2026-06
2026-06-09,3173368.1331600007,3173368.1331600007,0.0,127.66000366210938,,3990273.9156371485,0.20472423691913594,0.0,2026-06
2026-06-10,3173368.1331600007,3173368.1331600007,0.0,127.56999969482422,,3990273.9156371485,0.20472423691913594,0.0,2026-06
2026-06-11,3173368.1331600007,3173368.1331600007,0.0,126.9800033569336,,3990273.9156371485,0.20472423691913594,0.0,2026-06
2026-06-12,3173368.1331600007,3173368.1331600007,0.0,125.69999694824219,,3990273.9156371485,0.20472423691913594,0.0,2026-06
2026-06-15,3173368.1331600007,3173368.1331600007,0.0,134.8800048828125,,3990273.9156371485,0.20472423691913594,0.0,2026-06
