date,nav,cash,position_value,drawdown,peak,dd,daily_ret,month
2026-01-21,2865516.2477266407,1368696.27092,1496819.9768066406,0.019605743361314334,2922820.312668047,0.019605743361314334,0.0003448809122987839,2026-01
2026-01-22,2820524.2616426563,1368696.27092,1451827.9907226562,0.03499908994816428,2922820.312668047,0.03499908994816428,-0.015701179890247996,2026-01
2026-01-23,2801752.2523653125,1368696.27092,1433055.9814453125,0.041421656944836086,2922820.312668047,0.041421656944836086,-0.00665550356457878,2026-01
2026-01-26,2810948.303390703,1368696.27092,1442252.0324707031,0.03827536328267244,2922820.312668047,0.03827536328267244,0.0032822498911626585,2026-01
2026-01-27,2807072.229171953,1368696.27092,1438375.9582519531,0.03960150509233155,2922820.312668047,0.03960150509233155,-0.001378920492445368,2026-01
2026-01-28,2825540.2894746875,1368696.27092,1456844.0185546875,0.033282929768802295,2922820.312668047,0.033282929768802295,0.006579118310818144,2026-01
2026-01-29,2781460.266281328,1368696.27092,1412763.9953613281,0.04836426165988994,2922820.312668047,0.04836426165988994,-0.015600564379690596,2026-01
2026-01-30,2773176.2941133594,1368696.27092,1404480.0231933594,0.05119850094995662,2922820.312668047,0.05119850094995662,-0.002978281684765549,2026-01
2026-02-02,2790352.2523653125,1368696.27092,1421655.9814453125,0.04532199934720351,2922820.312668047,0.04532199934720351,0.006193604888521831,2026-02
2026-02-03,2884896.27092,1368696.27092,1516200.0,0.01297515334202278,2922820.312668047,0.01297515334202278,0.033882467159673135,2026-02
2026-02-04,2902604.2848360157,1368696.27092,1533908.0139160156,0.006916616715851886,2922820.312668047,0.006916616715851886,0.006138180458865605,2026-02
2026-02-05,2830784.308029375,1368696.27092,1462088.037109375,0.031488765915499733,2922820.312668047,0.031488765915499733,-0.024743289046270434,2026-02
2026-02-06,2797496.27092,1368696.27092,1428800.0,0.04287777842683971,2922820.312668047,0.04287777842683971,-0.011759298302931542,2026-02
2026-02-09,2903896.27092,1368696.27092,1535200.0,0.006474582671410404,2922820.312668047,0.006474582671410404,0.038034009591372486,2026-02
2026-02-10,2949496.27092,1368696.27092,1580800.0,0.0,2949496.27092,0.0,0.0157030402417071,2026-02
2026-02-11,2938856.317306719,1368696.27092,1570160.0463867188,0.0036073799171010513,2949496.27092,0.0036073799171010513,-0.003607379917101028,2026-02
2026-02-12,3029220.312668047,1368696.27092,1660524.0417480469,0.0,3029220.312668047,0.0,0.030748014058795903,2026-02
2026-02-13,2984684.308029375,1368696.27092,1615988.037109375,0.014702134556679337,3029220.312668047,0.014702134556679337,-0.014702134556679347,2026-02
2026-02-24,3071704.2848360157,1368696.27092,1703008.0139160156,0.0,3071704.2848360157,0.0,0.029155504510993024,2026-02
2026-02-25,3070336.2245332813,1368696.27092,1701639.9536132812,0.00044537500223834517,3071704.2848360157,0.00044537500223834517,-0.00044537500223829074,2026-02
2026-02-26,3096328.3265840625,1368696.27092,1727632.0556640625,0.0,3096328.3265840625,0.0,0.008465555610194464,2026-02
2026-02-27,2998364.2152559375,1368696.27092,1629667.9443359375,0.03163879957013511,3096328.3265840625,0.03163879957013511,-0.03163879957013516,2026-02
2026-03-02,3059924.2616426563,1368696.27092,1691227.9907226562,0.011757172076634397,3096328.3265840625,0.011757172076634397,0.020531210342457973,2026-03
2026-03-03,3036136.2245332813,1368696.27092,1667439.9536132812,0.019439831859558155,3096328.3265840625,0.019439831859558155,-0.00777406075293019,2026-03
2026-03-04,3077860.266281328,1368696.27092,1709163.9953613281,0.0059645032292517716,3096328.3265840625,0.0059645032292517716,0.013742480133433599,2026-03
2026-03-05,3122016.2477266407,1368696.27092,1753319.9768066406,0.0,3122016.2477266407,0.0,0.014346324272434208,2026-03
